INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
4411103	37	1	0	0	0	0	21	3227317	320906	119284	90219	16115	41	41	0	0	61	41	41	41	41	0	4
4511101	403	1	15	15	2	2	7	7180885	500304	178961	131086	18992	42	42	0	0	62	42	42	42	42	0	4
4511102	24	1	0	0	0	0	22	3935610	379738	151911	116537	19678	42	42	0	0	62	42	42	42	42	0	4
4511103	28	1	0	0	0	0	22	2766780	375492	105563	115961	21283	42	42	0	0	62	42	42	42	42	0	4
4611101	202	1	15	15	2	2	7	6518355	509894	175585	137963	20098	42	42	0	0	62	42	42	42	42	0	4
4611102	24	1	0	0	0	0	22	4103083	395897	158375	121496	20516	42	42	0	0	62	42	42	42	42	0	4
4611103	35	1	0	0	0	0	22	3212642	440664	116941	145649	25249	42	42	0	0	62	42	42	42	42	0	4
4711101	203	1	15	15	2	2	7	5810112	573244	156449	184078	24831	43	43	0	0	63	43	43	43	43	0	4
4711102	4	1	0	0	0	0	22	3311572	433857	125308	118798	20165	43	43	0	0	63	43	43	43	43	0	4
4711103	12	1	0	0	0	0	22	3822583	344897	136727	110260	18193	43	43	0	0	63	43	43	43	43	0	4
4811101	204	1	15	15	2	2	7	7188180	651637	171625	173060	23058	43	43	0	0	63	43	43	43	43	0	4
4811102	8	1	0	0	0	0	22	3338416	461258	132786	173213	27461	43	43	0	0	63	43	43	43	43	0	4
4811103	7	1	0	0	0	0	22	3814026	546213	128533	144962	25442	43	43	0	0	63	43	43	43	43	0	4
4911101	205	1	15	15	2	2	8	6646661	664043	188124	193559	25977	44	44	0	0	64	44	44	44	44	0	4
4911102	24	1	0	0	0	0	23	4605502	444375	177768	136373	23028	44	44	0	0	64	44	44	44	44	0	4
4911103	35	1	0	0	0	0	23	3606027	494623	131261	163484	28341	44	44	0	0	64	44	44	44	44	0	4
5011101	206	1	15	15	2	2	8	8613782	576326	198840	155628	23320	44	44	0	0	64	44	44	44	44	0	4
5011102	36	1	0	0	0	0	23	4607423	465443	176713	134593	24739	44	44	0	0	64	44	44	44	44	0	4
5011103	27	1	0	0	0	0	23	5193662	466406	171430	156179	22286	44	44	0	0	64	44	44	44	44	0	4
5111101	400	1	15	15	2	2	8	9445852	606404	215471	190634	25037	45	45	0	0	65	45	45	45	45	0	4
5111102	24	1	0	0	0	0	23	4940447	476693	190697	146291	24703	45	45	0	0	65	45	45	45	45	0	4
5111103	35	1	0	0	0	0	23	3868284	530596	140807	175374	30402	45	45	0	0	65	45	45	45	45	0	4
5211101	402	1	15	15	2	2	8	7832984	632871	172764	230528	31168	45	45	0	0	65	45	45	45	45	0	4
5211102	57	1	0	0	0	0	23	4772168	476717	187633	147636	22607	45	45	0	0	65	45	45	45	45	0	4
5211103	42	1	0	0	0	0	23	4399037	645890	166953	156823	28826	45	45	0	0	65	45	45	45	45	0	4
5311101	207	1	15	15	2	2	9	9039284	777486	202382	227040	28119	46	46	0	0	66	46	46	46	46	0	4
5311102	66	1	0	0	0	0	24	4106000	567732	144707	190420	33120	46	46	0	0	66	46	46	46	46	0	4
5311103	40	1	0	0	0	0	24	4323359	519493	156728	163639	20986	46	46	0	0	66	46	46	46	46	0	4
5411101	208	1	15	15	2	2	9	9498270	741718	248298	220084	23071	46	46	0	0	66	46	46	46	46	0	4
5411102	53	1	0	0	0	0	24	5081878	671700	168951	187638	31809	46	46	0	0	66	46	46	46	46	0	4
5411103	52	1	0	0	0	0	24	4506425	594416	162230	197041	33395	46	46	0	0	66	46	46	46	46	0	4
5511101	209	1	15	15	2	2	9	7333869	747924	203370	258149	32309	47	47	0	0	67	47	47	47	47	0	4
5511102	59	1	0	0	0	0	24	4547304	660529	156020	216270	33809	47	47	0	0	67	47	47	47	47	0	4
5511103	62	1	0	0	0	0	24	4026806	587438	154592	212955	35629	47	47	0	0	67	47	47	47	47	0	4
5611101	211	1	15	15	2	2	9	9708728	897948	240139	262607	24207	47	47	0	0	67	47	47	47	47	0	4
5611102	8	1	0	0	0	0	24	4346240	600506	172872	225504	35752	47	47	0	0	67	47	47	47	47	0	4
5611103	7	1	0	0	0	0	24	4965430	711108	167336	188725	33123	47	47	0	0	67	47	47	47	47	0	4
5711101	212	1	15	15	2	2	10	9694214	936033	237875	229905	30036	48	48	0	0	68	48	48	48	48	0	4
5711102	36	1	0	0	0	0	25	5739071	579762	220117	167652	30815	48	48	0	0	68	48	48	48	48	0	4
5711103	37	1	0	0	0	0	25	5091990	506319	188204	142345	25426	48	48	0	0	68	48	48	48	48	0	4
5811101	403	1	15	15	2	2	10	11153290	777069	277961	203602	29499	48	48	0	0	68	48	48	48	48	0	4
5811102	24	1	0	0	0	0	25	6112757	589806	235947	181004	30565	48	48	0	0	68	48	48	48	48	0	4
5811103	28	1	0	0	0	0	25	4297339	583211	163960	180110	33056	48	48	0	0	68	48	48	48	48	0	4
5911101	201	1	15	15	2	2	10	8303085	836058	227735	286054	36815	49	49	0	0	69	49	49	49	49	0	4
5911102	24	1	0	0	0	0	25	6280230	605966	242411	185963	31402	49	49	0	0	69	49	49	49	49	0	4
5911103	35	1	0	0	0	0	25	4917310	674486	178992	222933	38646	49	49	0	0	69	49	49	49	49	0	4
6011101	203	1	15	15	2	2	10	8772130	865487	236208	277922	37490	49	49	0	0	69	49	49	49	49	0	4
6011102	4	1	0	0	0	0	25	4999824	655039	189191	179362	30445	49	49	0	0	69	49	49	49	49	0	4
6011103	12	1	0	0	0	0	25	5771350	520727	206431	166471	27468	49	49	0	0	69	49	49	49	49	0	4
6111101	8	1	0	0	0	0	26	4976130	687536	197926	258186	40933	50	50	0	0	70	50	50	50	50	0	4
6111102	7	1	0	0	0	0	26	5685057	814167	191588	216076	37924	50	50	0	0	70	50	50	50	50	0	4
6111104	204	1	15	15	2	2	11	10714458	971308	255819	257958	34370	50	50	0	0	70	50	50	50	50	0	4
6211101	24	1	0	0	0	0	26	6824516	658483	263420	202080	34123	50	50	0	0	70	50	50	50	50	0	4
6211103	35	1	0	0	0	0	26	5343477	732942	194505	242254	41996	50	50	0	0	70	50	50	50	50	0	4
6211104	205	1	15	15	2	2	11	9849143	983992	278765	286819	38493	50	50	0	0	70	50	50	50	50	0	4
6311101	36	1	0	0	0	0	26	6789887	685916	260420	198348	36458	51	51	0	0	71	51	51	51	51	0	4
6311104	206	1	15	15	2	2	11	12693994	849322	293027	229346	34367	51	51	0	0	71	51	51	51	51	0	4
6311105	27	1	0	0	0	0	26	7653817	687335	252634	230159	32842	51	51	0	0	71	51	51	51	51	0	4
6411101	57	1	0	0	0	0	26	6767091	676001	266070	209353	32058	51	51	0	0	71	51	51	51	51	0	4
6411104	401	1	15	15	2	2	11	11804949	1038947	286586	284549	41366	51	51	0	0	71	51	51	51	51	0	4
6411105	42	1	0	0	0	0	26	6237979	915893	236744	222380	40877	51	51	0	0	71	51	51	51	51	0	4
6511101	66	1	0	0	0	0	27	5800540	802034	204428	269006	46789	52	52	0	0	72	52	52	52	52	0	4
6511104	207	1	15	15	2	2	12	12769783	1098354	285904	320739	39724	52	52	0	0	72	52	52	52	52	0	4
6511105	40	1	0	0	0	0	27	6107602	733887	221410	231173	29648	52	52	0	0	72	52	52	52	52	0	4
6611101	208	1	15	15	2	2	12	13370642	1044111	349527	309811	32477	52	52	0	0	72	52	52	52	52	0	4
6611102	53	1	0	0	0	0	27	7153721	945548	237831	264136	44778	52	52	0	0	72	52	52	52	52	0	4
6611103	52	1	0	0	0	0	27	6343660	836755	228370	277373	47010	52	52	0	0	72	52	52	52	52	0	4
6711101	209	1	15	15	2	2	12	10289309	1049326	285326	362179	45329	53	53	0	0	73	53	53	53	53	0	4
6711102	59	1	0	0	0	0	27	6379800	926713	218894	303424	47434	53	53	0	0	73	53	53	53	53	0	4
6711103	62	1	0	0	0	0	27	5649549	824167	216891	298773	49988	53	53	0	0	73	53	53	53	53	0	4
6811101	211	1	15	15	2	2	12	13578149	1255826	335847	367269	33854	53	53	0	0	73	53	53	53	53	0	4
6811102	8	1	0	0	0	0	27	6078438	839838	241770	315380	50001	53	53	0	0	73	53	53	53	53	0	4
6811103	7	1	0	0	0	0	27	6944406	994521	234028	263941	46325	53	53	0	0	73	53	53	53	53	0	4
6911101	212	1	15	15	2	2	13	13517285	1305173	331686	320572	41882	54	54	0	0	74	54	54	54	54	0	4
6911102	36	1	0	0	0	0	28	8002367	808401	306923	233768	42968	54	54	0	0	74	54	54	54	54	0	4
6911103	37	1	0	0	0	0	28	7100098	705994	262426	198481	35453	54	54	0	0	74	54	54	54	54	0	4
7011101	400	1	15	15	2	2	13	16250068	1043220	370683	327956	43072	54	54	0	0	74	54	54	54	54	0	4
7011102	24	1	0	0	0	0	28	8499244	820074	328064	251670	42497	54	54	0	0	74	54	54	54	54	0	4
7011103	28	1	0	0	0	0	28	5975067	810903	227973	250427	45962	54	54	0	0	74	54	54	54	54	0	4
7111101	202	1	15	15	2	2	13	13834876	1082225	372671	292820	42657	55	55	0	0	75	55	55	55	55	0	4
7111102	24	1	0	0	0	0	28	8708585	840272	336144	257869	43544	55	55	0	0	75	55	55	55	55	0	4
7111103	35	1	0	0	0	0	28	6818670	935288	248203	309134	53590	55	55	0	0	75	55	55	55	55	0	4
7211101	203	1	15	15	2	2	13	12132881	1197070	326704	384399	51854	55	55	0	0	75	55	55	55	55	0	4
7211102	4	1	0	0	0	0	28	6915342	905995	261673	248079	42109	55	55	0	0	75	55	55	55	55	0	4
7211103	12	1	0	0	0	0	28	7982452	720226	285519	230248	37992	55	55	0	0	75	55	55	55	55	0	4
7311101	204	1	15	15	2	2	14	14783240	1340159	352966	355917	47421	56	56	0	0	76	56	56	56	56	0	4
7311102	8	1	0	0	0	0	29	6865800	948626	273088	356232	56477	56	56	0	0	76	56	56	56	56	0	4
7311103	7	1	0	0	0	0	29	7843940	1123345	264343	298131	52326	56	56	0	0	76	56	56	56	56	0	4
7411101	205	1	15	15	2	2	14	13474594	1346197	381379	392397	52662	56	56	0	0	76	56	56	56	56	0	4
7411102	24	1	0	0	0	0	29	9336608	900869	360385	276465	46684	56	56	0	0	76	56	56	56	56	0	4
7411103	35	1	0	0	0	0	29	7310401	1002736	266102	331428	57454	56	56	0	0	76	56	56	56	56	0	4
7511101	206	1	15	15	2	2	14	17227564	1152652	397680	311256	46640	57	57	0	0	77	57	57	57	57	0	4
7511102	36	1	0	0	0	0	29	9214847	930886	353427	269187	49478	57	57	0	0	77	57	57	57	57	0	4
7511103	27	1	0	0	0	0	29	10387324	932812	342860	312359	44572	57	57	0	0	77	57	57	57	57	0	4
7611101	402	1	15	15	2	2	14	14959715	1208680	329951	440272	59527	57	57	0	0	77	57	57	57	57	0	4
7611102	57	1	0	0	0	0	29	9114058	910452	358349	281961	43177	57	57	0	0	77	57	57	57	57	0	4
7611103	42	1	0	0	0	0	29	8401440	1233544	318853	299507	55054	57	57	0	0	77	57	57	57	57	0	4
7711101	207	1	15	15	2	2	15	17074204	1468586	382277	428854	53114	58	58	0	0	78	58	58	58	58	0	4
7711102	66	1	0	0	0	0	30	7755778	1072383	273336	359683	62561	58	58	0	0	78	58	58	58	58	0	4
7711103	40	1	0	0	0	0	30	8166345	981265	296043	309096	39642	58	58	0	0	78	58	58	58	58	0	4
7811101	208	1	15	15	2	2	15	17754459	1386443	464126	411388	43126	58	58	0	0	78	58	58	58	58	0	4
7811102	53	1	0	0	0	0	30	9499203	1255563	315808	350739	59460	58	58	0	0	78	58	58	58	58	0	4
7811103	52	1	0	0	0	0	30	8423549	1111102	303246	368315	62423	58	58	0	0	78	58	58	58	58	0	4
7911101	209	1	15	15	2	2	15	13573131	1384218	376387	477768	59796	59	59	0	0	79	59	59	59	59	0	4
7911102	59	1	0	0	0	0	30	8415907	1222473	288754	400262	62573	59	59	0	0	79	59	59	59	59	0	4
7911103	62	1	0	0	0	0	30	7452596	1087199	286111	394126	65941	59	59	0	0	79	59	59	59	59	0	4
8011101	211	1	15	15	2	2	15	17799336	1646239	440256	481446	44379	59	59	0	0	79	59	59	59	59	0	4
8011102	8	1	0	0	0	0	30	7968108	1100928	316932	413425	65545	59	59	0	0	79	59	59	59	59	0	4
8011103	7	1	0	0	0	0	30	9103288	1303699	306783	345996	60726	59	59	0	0	79	59	59	59	59	0	4
8111101	36	1	0	0	0	0	30	10427327	1053371	399930	304607	55989	60	60	0	0	80	60	60	60	60	0	4
8111104	212	1	15	15	2	2	16	17613432	1700680	432197	417715	54573	60	60	0	0	80	60	60	60	60	0	4
8111105	37	1	0	0	0	0	30	9251643	919932	341949	258627	46197	60	60	0	0	80	60	60	60	60	0	4
8211101	24	1	0	0	0	0	30	11220677	1082659	433109	332254	56105	60	60	0	0	80	60	60	60	60	0	4
8211103	28	1	0	0	0	0	30	7888266	1070552	300969	330614	60679	60	60	0	0	80	60	60	60	60	0	4
8211104	403	1	15	15	2	2	16	20473163	1426400	510230	373735	54148	60	60	0	0	80	60	60	60	60	0	4
8311101	24	1	0	0	0	0	30	11639359	1123057	449270	344652	58199	61	61	0	0	81	61	61	61	61	0	4
8311102	35	1	0	0	0	0	30	9113415	1250048	331733	413170	71625	61	61	0	0	81	61	61	61	61	0	4
8311104	201	1	15	15	2	2	16	15388384	1549495	422069	530154	68230	61	61	0	0	81	61	61	61	61	0	4
8411101	4	1	0	0	0	0	30	9350321	1225008	353812	335431	56936	61	61	0	0	81	61	61	61	61	0	4
8411104	203	1	15	15	2	2	16	16405022	1618573	441740	519750	70112	61	61	0	0	81	61	61	61	61	0	4
8411105	12	1	0	0	0	0	30	10793175	973827	386054	311322	51369	61	61	0	0	81	61	61	61	61	0	4
8511101	8	1	0	0	0	0	30	9385360	1296745	373304	486960	77203	62	62	0	0	82	62	62	62	62	0	4
8511102	7	1	0	0	0	0	30	10722450	1535582	361349	407537	71528	62	62	0	0	82	62	62	62	62	0	4
8511104	204	1	15	15	2	2	17	20208282	1831961	482495	486529	64824	62	62	0	0	82	62	62	62	62	0	4
8611101	24	1	0	0	0	0	30	12895405	1244250	497752	381844	64479	62	62	0	0	82	62	62	62	62	0	4
8611103	35	1	0	0	0	0	30	10096877	1384945	367531	457757	79354	62	62	0	0	82	62	62	62	62	0	4
8611104	205	1	15	15	2	2	17	18610650	1859322	526747	541965	72736	62	62	0	0	82	62	62	62	62	0	4
8711101	36	1	0	0	0	0	30	12852287	1298341	492938	375446	69010	63	63	0	0	83	63	63	63	63	0	4
8711104	206	1	15	15	2	2	17	24027918	1607646	554659	434120	65051	63	63	0	0	83	63	63	63	63	0	4
8711105	27	1	0	0	0	0	30	14487583	1301027	478200	435659	62166	63	63	0	0	83	63	63	63	63	0	4
8811101	57	1	0	0	0	0	30	12830091	1281666	504457	396923	60781	63	63	0	0	83	63	63	63	63	0	4
8811104	500	1	15	15	2	2	17	21375930	1858953	543809	643681	85295	63	63	0	0	83	63	63	63	63	0	4
8811105	42	1	0	0	0	0	30	11826920	1736491	448857	421623	77501	63	63	0	0	83	63	63	63	63	0	4
8911101	66	1	0	0	0	0	30	11014508	1522965	388183	510810	88847	64	64	0	0	84	64	64	64	64	0	4
8911104	207	1	15	15	2	2	18	24248240	2085639	542897	609045	75432	64	64	0	0	84	64	64	64	64	0	4
8911105	40	1	0	0	0	0	30	11597582	1393561	420431	438969	56298	64	64	0	0	84	64	64	64	64	0	4
9011101	53	1	0	0	0	0	30	13603797	1798091	452269	502293	85152	64	64	0	0	84	64	64	64	64	0	4
9011102	52	1	0	0	0	0	30	12063355	1591207	434278	527463	89396	64	64	0	0	84	64	64	64	64	0	4
9011103	208	1	15	15	2	2	18	25426139	1985524	664674	589149	61760	64	64	0	0	84	64	64	64	64	0	4
9111101	59	1	0	0	0	0	30	12148769	1764699	416831	577798	90327	65	65	0	0	85	65	65	65	65	0	4
9111102	62	1	0	0	0	0	30	10758183	1569424	413016	568940	95190	65	65	0	0	85	65	65	65	65	0	4
9111104	209	1	15	15	2	2	18	19593472	1998186	543333	689682	86318	65	65	0	0	85	65	65	65	65	0	4
9211101	8	1	0	0	0	0	30	12534810	1731895	498574	650369	103111	65	65	0	0	85	65	65	65	65	0	4
9211102	7	1	0	0	0	0	30	14320588	2050878	482608	544294	95530	65	65	0	0	85	65	65	65	65	0	4
9211104	211	1	15	15	2	2	18	28000536	2589735	692577	757374	69814	65	65	0	0	85	65	65	65	65	0	4
9311101	36	1	0	0	0	0	30	17702207	1788281	678952	517123	95051	66	66	0	0	86	66	66	66	66	0	4
9311104	212	1	15	15	2	2	19	29901873	2887202	733729	709144	92648	66	66	0	0	86	66	66	66	66	0	4
9311105	37	1	0	0	0	0	30	15706279	1561745	580519	439065	78427	66	66	0	0	86	66	66	66	66	0	4
9411101	24	1	0	0	0	0	30	20012999	1931011	772486	592603	100069	66	66	0	0	86	66	66	66	66	0	4
9411103	28	1	0	0	0	0	30	14069370	1909417	536803	589677	108227	66	66	0	0	86	66	66	66	66	0	4
9411104	501	1	15	15	2	2	19	33124272	3190811	837564	836306	119797	66	66	0	0	86	66	66	66	66	0	4
9511101	24	1	0	0	0	0	30	21687727	2092602	837129	642193	108443	67	67	0	0	87	67	67	67	67	0	4
9511102	35	1	0	0	0	0	30	16981112	2329227	618121	769864	133460	67	67	0	0	87	67	67	67	67	0	4
9511104	202	1	15	15	2	2	19	34454163	2695156	928096	729234	106232	67	67	0	0	87	67	67	67	67	0	4
9611101	4	1	0	0	0	0	30	18116248	2373453	685511	649898	110315	67	67	0	0	87	67	67	67	67	0	4
9611104	203	1	15	15	2	2	19	31784730	3135986	855873	1007017	135843	67	67	0	0	87	67	67	67	67	0	4
9611105	12	1	0	0	0	0	30	20911778	1886790	747980	603187	99528	67	67	0	0	87	67	67	67	67	0	4
9711101	8	1	0	0	0	0	30	18833710	2602194	749113	977188	154925	68	68	0	0	88	68	68	68	68	0	4
9711102	7	1	0	0	0	0	30	21516864	3081470	725124	817809	143536	68	68	0	0	88	68	68	68	68	0	4
9711104	204	1	15	15	2	2	20	40552190	3676218	968228	976323	130083	68	68	0	0	88	68	68	68	68	0	4
9811101	24	1	0	0	0	0	30	26711911	2577375	1031058	790964	133564	68	68	0	0	88	68	68	68	68	0	4
9811103	35	1	0	0	0	0	30	20914960	2868816	761315	948211	164377	68	68	0	0	88	68	68	68	68	0	4
9811104	205	1	15	15	2	2	20	38550633	3851453	1091120	1122643	150667	68	68	0	0	88	68	68	68	68	0	4
9911101	36	1	0	0	0	0	30	27402046	2768161	1050981	800479	147134	69	69	0	0	89	69	69	69	69	0	4
9911104	206	1	15	15	2	2	20	51229336	3427624	1182575	925577	138695	69	69	0	0	89	69	69	69	69	0	4
9911105	27	1	0	0	0	0	30	30888621	2773888	1019559	928858	132543	69	69	0	0	89	69	69	69	69	0	4
10011101	57	1	0	0	0	0	30	28085383	2805600	1104270	868875	133052	69	69	0	0	89	69	69	69	69	0	4
10011104	404	1	15	15	2	2	20	49082345	3389790	1281275	1097109	153278	69	69	0	0	89	69	69	69	69	0	4
10011105	42	1	0	0	0	0	30	25889416	3801223	982560	922945	169653	69	69	0	0	89	69	69	69	69	0	4
10111101	66	1	0	0	0	0	30	24701176	3415407	870542	1145545	199250	70	70	0	0	90	70	70	70	70	0	4
10111104	207	1	15	15	2	2	21	54379190	4677262	1217504	1365846	169164	70	70	0	0	90	70	70	70	70	0	4
10111105	40	1	0	0	0	0	30	26008780	3125205	942860	984433	126254	70	70	0	0	90	70	70	70	70	0	4
10211101	53	1	0	0	0	0	30	31976742	4226548	1063093	1180677	200158	70	70	0	0	90	70	70	70	70	0	4
10211102	52	1	0	0	0	0	30	28355817	3740253	1020804	1239842	210133	70	70	0	0	90	70	70	70	70	0	4
10211103	208	1	15	15	2	2	21	59766041	4667123	1562368	1384839	145173	70	70	0	0	90	70	70	70	70	0	4
10311101	59	1	0	0	0	0	30	29795026	4327949	1022285	1417058	221529	71	71	0	0	91	71	71	71	71	0	4
10311102	62	1	0	0	0	0	30	26384596	3849036	1012927	1395333	233455	71	71	0	0	91	71	71	71	71	0	4
10311104	209	1	15	15	2	2	21	48053265	4900579	1332533	1691456	211698	71	71	0	0	91	71	71	71	71	0	4
10411101	8	1	0	0	0	0	30	29541839	4081702	1175031	1532780	243010	71	71	0	0	91	71	71	71	71	0	4
10411102	7	1	0	0	0	0	30	33750533	4833477	1137403	1282784	225145	71	71	0	0	91	71	71	71	71	0	4
10411104	211	1	15	15	2	2	21	65991214	6103447	1632255	1784967	164538	71	71	0	0	91	71	71	71	71	0	4
10511101	36	1	0	0	0	0	30	40335166	4074668	1547019	1178286	216578	72	72	0	0	92	72	72	72	72	0	4
10511104	212	1	15	15	2	2	22	68132580	6578603	1671832	1615812	211103	72	72	0	0	92	72	72	72	72	0	4
10511105	37	1	0	0	0	0	30	35787366	3558498	1322735	1000428	178701	72	72	0	0	92	72	72	72	72	0	4
10611101	24	1	0	0	0	0	30	44296555	4274080	1709812	1311662	221491	72	72	0	0	92	72	72	72	72	0	4
10611103	28	1	0	0	0	0	30	31140992	4226284	1188155	1305185	239549	72	72	0	0	92	72	72	72	72	0	4
10611104	402	1	15	15	2	2	22	67928664	5488344	1498234	1999176	270300	72	72	0	0	92	72	72	72	72	0	4
10711101	24	1	0	0	0	0	30	46808647	4516467	1806776	1386047	234052	73	73	0	0	93	73	73	73	73	0	4
10711102	35	1	0	0	0	0	30	36650354	5027173	1334092	1661598	288047	73	73	0	0	93	73	73	73	73	0	4
10711104	201	1	15	15	2	2	22	61885661	6231424	1697385	2132058	274395	73	73	0	0	93	73	73	73	73	0	4
10811101	57	1	0	0	0	0	30	46078804	4603059	1811741	1425536	218294	73	73	0	0	93	73	73	73	73	0	4
10811104	500	1	15	15	2	2	22	76770871	6676362	1953070	2311756	306334	73	73	0	0	93	73	73	73	73	0	4
10811105	42	1	0	0	0	0	30	42475950	6236546	1612055	1514247	278345	73	73	0	0	93	73	73	73	73	0	4
10911101	24	1	0	0	0	0	30	51832831	5001239	2000706	1534818	259174	74	74	0	0	94	74	74	74	74	0	4
10911103	28	1	0	0	0	0	30	36439081	4945311	1390298	1527239	280304	74	74	0	0	94	74	74	74	74	0	4
10911104	501	1	15	15	2	2	23	85790480	8264067	2169256	2165999	310271	74	74	0	0	94	74	74	74	74	0	4
11011101	4	1	0	0	0	0	30	42141380	5521043	1594612	1511771	256611	74	74	0	0	94	74	74	74	74	0	4
11011104	203	1	15	15	2	2	23	73936524	7294821	1990901	2342488	315993	74	74	0	0	94	74	74	74	74	0	4
11011105	12	1	0	0	0	0	30	48644243	4388985	1739924	1403113	231519	74	74	0	0	94	74	74	74	74	0	4
11111101	8	1	0	0	0	0	30	42769529	5909330	1701164	2219099	351820	75	75	0	0	95	75	75	75	75	0	4
11111102	7	1	0	0	0	0	30	48862712	6997721	1646688	1857165	325957	75	75	0	0	95	75	75	75	75	0	4
11111104	204	1	15	15	2	2	23	92090091	8348334	2198753	2217136	295408	75	75	0	0	95	75	75	75	75	0	4
11211101	24	1	0	0	0	0	30	59369107	5728399	2291600	1757974	296857	75	75	0	0	95	75	75	75	75	0	4
11211103	35	1	0	0	0	0	30	46484975	6376147	1692078	2107466	365341	75	75	0	0	95	75	75	75	75	0	4
11211104	205	1	15	15	2	2	23	85681502	8560127	2425092	2495154	334869	75	75	0	0	95	75	75	75	75	0	4
11311101	36	1	0	0	0	0	30	59734845	6034429	2291077	1744997	320744	76	76	0	0	96	76	76	76	76	0	4
11311104	206	1	15	15	2	2	24	111676931	7472019	2577945	2017705	302348	76	76	0	0	96	76	76	76	76	0	4
11311105	27	1	0	0	0	0	30	67335372	6046912	2222578	2024856	288936	76	76	0	0	96	76	76	76	76	0	4
11411101	66	1	0	0	0	0	30	50119272	6929941	1766352	2324338	404284	76	76	0	0	96	76	76	76	76	0	4
11411104	207	1	15	15	2	2	24	110336668	9490275	2470346	2771335	343238	76	76	0	0	96	76	76	76	76	0	4
11411105	40	1	0	0	0	0	30	52772432	6341116	1913086	1997439	256174	76	76	0	0	96	76	76	76	76	0	4
11511101	53	1	0	0	0	0	30	62468012	8256752	2076800	2306507	391017	77	77	0	0	97	77	77	77	77	0	4
11511102	52	1	0	0	0	0	30	55394372	7306753	1994188	2422089	410506	77	77	0	0	97	77	77	77	77	0	4
11511103	208	1	15	15	2	2	24	116755664	9117436	3052156	2705346	283602	77	77	0	0	97	77	77	77	77	0	4
11611101	59	1	0	0	0	0	30	56264411	8172824	1930466	2675948	418331	77	77	0	0	97	77	77	77	77	0	4
11611102	62	1	0	0	0	0	30	49824214	7268453	1912795	2634924	440854	77	77	0	0	97	77	77	77	77	0	4
11611104	209	1	15	15	2	2	24	90742953	9254169	2516332	3194116	399767	77	77	0	0	97	77	77	77	77	0	4
11711101	8	1	0	0	0	0	30	54107548	7475869	2152136	2807373	445087	78	78	0	0	98	78	78	78	78	0	4
11711102	7	1	0	0	0	0	30	61816009	8852787	2083218	2349492	412367	78	78	0	0	98	78	78	78	78	0	4
11711104	211	1	15	15	2	2	25	120866637	11178809	2989568	3269269	301361	78	78	0	0	98	78	78	78	78	0	4
11811101	36	1	0	0	0	0	30	71859645	7259279	2756113	2099191	385848	78	78	0	0	98	78	78	78	78	0	4
11811104	212	1	15	15	2	2	25	121382492	11720196	2978474	2878672	376094	78	78	0	0	98	78	78	78	78	0	4
11811105	37	1	0	0	0	0	30	63757453	6339690	2356537	1782326	318367	78	78	0	0	98	78	78	78	78	0	4
11911101	24	1	0	0	0	0	30	76953752	7425104	2970354	2278672	384784	79	79	0	0	99	79	79	79	79	0	4
11911103	28	1	0	0	0	0	30	54099379	7342070	2064110	2267420	416154	79	79	0	0	99	79	79	79	79	0	4
11911104	402	1	15	15	2	2	25	118008398	9534571	2602792	3473049	469576	79	79	0	0	99	79	79	79	79	0	4
12011101	24	1	0	0	0	0	30	79465844	7667490	3067319	2353057	397345	79	79	0	0	99	79	79	79	79	0	4
12011102	35	1	0	0	0	0	30	62220369	8534504	2264855	2820854	489011	79	79	0	0	99	79	79	79	79	0	4
12011104	201	1	15	15	2	2	25	105061705	10578929	2881608	3619540	465834	79	79	0	0	99	79	79	79	79	0	4
12111101	203	1	15	15	2	2	26	111531367	11004053	3003224	3533584	476668	80	80	0	0	100	80	80	80	80	0	4
12111102	4	1	0	0	0	0	30	63569201	8328353	2405432	2280468	387092	80	80	0	0	100	80	80	80	80	0	4
12111103	12	1	0	0	0	0	30	73378605	6620673	2624632	2116560	349241	80	80	0	0	100	80	80	80	80	0	4
12211101	204	1	15	15	2	2	26	136846690	12405699	3267367	3294683	438978	80	80	0	0	100	80	80	80	80	0	4
12211102	8	1	0	0	0	0	30	63555898	8781317	2527946	3297601	522809	80	80	0	0	100	80	80	80	80	0	4
12211103	7	1	0	0	0	0	30	72610422	10398675	2446993	2759764	484375	80	80	0	0	100	80	80	80	80	0	4
12311101	205	1	15	15	2	2	26	125561468	12544389	3553838	3656509	490732	81	81	0	0	101	81	81	81	81	0	4
12311102	24	1	0	0	0	0	30	87002120	8394649	3358213	2576213	435028	81	81	0	0	101	81	81	81	81	0	4
12311103	35	1	0	0	0	0	30	68121141	9343888	2479646	3088374	535387	81	81	0	0	101	81	81	81	81	0	4
12411101	206	1	15	15	2	2	26	161546196	10808645	3729125	2918710	437361	81	81	0	0	101	81	81	81	81	0	4
12411102	36	1	0	0	0	0	30	86409404	8729099	3314156	2524225	463973	81	81	0	0	101	81	81	81	81	0	4
12411103	27	1	0	0	0	0	30	97403942	8747158	3215069	2929054	417960	81	81	0	0	101	81	81	81	81	0	4
12511101	500	1	15	15	2	2	27	143244801	12457252	3644184	4313447	571581	82	82	0	0	102	82	82	82	82	0	4
12511102	57	1	0	0	0	0	30	85977260	8588731	3380481	2659872	407310	82	82	0	0	102	82	82	82	82	0	4
