INT	STRING	STRING	STRING	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
49109	精英49-9 武器问题	t_mission_name_49109	t_mission_desc_49009	2	10049	ts_chapter04_02	1	49000	0	48060	48090	6	5			102	4910901	4910902	4910902	4910903	4910903	0						2	50140001	4	0	100	2	30010027	1	0	20	2	80020001	1	0	10											0
49110	精英49-10 神挡杀神	t_mission_name_49110	t_mission_desc_49010	2	10049	ts_chapter04_02	2	49000	0	48090	49000	6	5			102	4911001	4911002	4911002	4911003	4911003	0						2	50140001	4	0	100	2	30010212	1	0	20	2	80020001	1	0	10											0
49111	精英49-EX 数码试炼	t_mission_name_49111	t_mission_desc_49010	3	10049	ts_chapter04_02	2	49000	0	49000	0	30	5			102	4911101	4911102	4911102	4911103	4911103	0						2	50140001	5	0	100	2	110030401	1	0	10	2	80020001	5	0	10											0
50103	精英50-3 无限吸收	t_mission_name_50103	t_mission_desc_50003	2	10050	ts_chapter05_01	1	50000	0	49000	49030	6	5			101	5010301	5010302	5010302	5010303	5010303	0						2	50140001	4	0	100	2	30010035	1	0	20	2	80020001	1	0	10											0
50106	精英50-6 切合变化	t_mission_name_50106	t_mission_desc_50006	2	10050	ts_chapter05_01	1	50000	0	49030	49060	6	5			101	5010601	5010602	5010602	5010603	5010603	0						2	50140001	4	0	100	2	30010036	1	0	20	2	80020001	1	0	10											0
50109	精英50-9 已知穿越II	t_mission_name_50109	t_mission_desc_50009	2	10050	ts_chapter05_02	1	50000	0	49060	49090	6	5			101	5010901	5010902	5010902	5010903	5010903	0						2	50140001	4	0	100	2	30010042	1	0	20	2	80020001	1	0	10											0
50110	精英50-10 女人II	t_mission_name_50110	t_mission_desc_50010	2	10050	ts_chapter05_02	2	50000	0	49090	50000	6	5			101	5011001	5011002	5011002	5011003	5011003	0						2	50140001	4	0	100	2	30010213	1	0	20	2	80020001	1	0	10											0
50111	精英50-EX 数码试炼	t_mission_name_50111	t_mission_desc_50010	3	10050	ts_chapter05_02	2	50000	0	50000	0	30	5			101	5011101	5011102	5011102	5011103	5011103	0						2	50140001	5	0	100	2	110030402	1	0	10	2	80020001	5	0	10											0
51103	精英51-3 混合能量	t_mission_name_51103	t_mission_desc_51003	2	10051	ts_chapter01	1	51000	0	50000	50030	6	5			101	5110301	5110302	5110302	5110303	5110303	0						2	50140001	4	0	100	2	30010049	1	0	20	2	80020001	1	0	10											0
51106	精英51-6 少女军心	t_mission_name_51106	t_mission_desc_51006	2	10051	ts_chapter01	1	51000	0	50030	50060	6	5			101	5110601	5110602	5110602	5110603	5110603	0						2	50140001	4	0	100	2	30010052	1	0	20	2	80020001	1	0	10											0
51109	精英51-9 本体确认	t_mission_name_51109	t_mission_desc_51009	2	10051	ts_chapter01	1	51000	0	50060	50090	6	5			101	5110901	5110902	5110902	5110903	5110903	0						2	50140001	4	0	100	2	30010053	1	0	20	2	80020001	1	0	10											0
51110	精英51-10 吾王意志	t_mission_name_51110	t_mission_desc_51010	2	10051	ts_chapter01	2	51000	0	50090	51000	6	5			102	5111001	5111002	5111002	5111003	5111003	0						2	50140001	4	0	100	2	30010214	1	0	20	2	80020001	1	0	10											0
51111	精英51-EX 数码试炼	t_mission_name_51111	t_mission_desc_51010	3	10051	ts_chapter01	2	51000	0	51000	0	30	5			102	5111101	5111102	5111102	5111103	5111103	0						2	50140001	5	0	100	2	110030403	1	0	10	2	80020001	5	0	10											0
52103	精英52-3 午夜惊魂	t_mission_name_52103	t_mission_desc_52003	2	10052	ts_chapter09_01	1	52000	0	51000	51030	6	5			101	5210301	5210302	5210302	5210303	5210303	0						2	50140001	4	0	100	2	30010055	1	0	20	2	80020001	1	0	10											0
52106	精英52-6 徒有颜色	t_mission_name_52106	t_mission_desc_52006	2	10052	ts_chapter09_01	1	52000	0	51030	51060	6	5			102	5210601	5210602	5210602	5210603	5210603	0						2	50140001	4	0	100	2	30010057	1	0	20	2	80020001	1	0	10											0
52109	精英52-9 燃烧的希望	t_mission_name_52109	t_mission_desc_52009	2	10052	ts_chapter09_02	1	52000	0	51060	51090	6	5			101	5210901	5210902	5210902	5210903	5210903	0						2	50140001	4	0	100	2	30010059	1	0	20	2	80020001	1	0	10											0
52110	精英52-10 魔剑意志	t_mission_name_52110	t_mission_desc_52010	2	10052	ts_chapter09_02	2	52000	0	51090	52000	6	5			102	5211001	5211002	5211002	5211003	5211003	0						2	50140001	4	0	100	2	30010215	1	0	20	2	80020001	1	0	10											0
52111	精英52-EX 数码试炼	t_mission_name_52111	t_mission_desc_52010	3	10052	ts_chapter09_02	2	52000	0	52000	0	30	5			102	5211101	5211102	5211102	5211103	5211103	0						2	50140001	5	0	100	2	110030404	1	0	10	2	80020001	5	0	10											0
53103	精英53-3 宅女猫又	t_mission_name_53103	t_mission_desc_53003	2	10053	ts_chapter06_01	1	53000	0	52000	52030	6	5			101	5310301	5310302	5310302	5310303	5310303	0						2	50140001	4	0	100	2	30010062	1	0	20	2	80020001	1	0	10											0
53106	精英53-6 我是女王	t_mission_name_53106	t_mission_desc_53006	2	10053	ts_chapter06_01	1	53000	0	52030	52060	6	5			102	5310601	5310602	5310602	5310603	5310603	0						2	50140001	4	0	100	2	30010066	1	0	20	2	80020001	1	0	10											0
53109	精英53-9 半灵共振	t_mission_name_53109	t_mission_desc_53009	2	10053	ts_chapter06_02	1	53000	0	52060	52090	6	5			102	5310901	5310902	5310902	5310903	5310903	0						2	50140001	4	0	100	2	30010067	1	0	20	2	80020001	1	0	10											0
53110	精英53-10 为主做事	t_mission_name_53110	t_mission_desc_53010	2	10053	ts_chapter06_02	2	53000	0	52090	53000	6	5			101	5311001	5311002	5311002	5311003	5311003	0						2	50140001	4	0	100	2	30010401	1	0	20	2	80020001	1	0	10											0
53111	精英53-EX 数码试炼	t_mission_name_53111	t_mission_desc_53010	3	10053	ts_chapter06_02	2	53000	0	53000	0	30	5			101	5311101	5311102	5311102	5311103	5311103	0						2	50140001	5	0	100	2	110030401	1	0	10	2	80020001	5	0	10											0
54103	精英54-3 夜宵搜查队	t_mission_name_54103	t_mission_desc_54003	2	10054	ts_chapter07_01	1	54000	0	53000	53030	6	5			101	5410301	5410302	5410302	5410303	5410303	0						2	50140001	4	0	100	2	30010069	1	0	20	2	80020001	1	0	10											0
54106	精英54-6 惯性消失	t_mission_name_54106	t_mission_desc_54006	2	10054	ts_chapter07_01	1	54000	0	53030	53060	6	5			102	5410601	5410602	5410602	5410603	5410603	0						2	50140001	4	0	100	2	30010100	1	0	20	2	80020001	1	0	10											0
54109	精英54-9 制裁欲望	t_mission_name_54109	t_mission_desc_54009	2	10054	ts_chapter07_02	1	54000	0	53060	53090	6	5			102	5410901	5410902	5410902	5410903	5410903	0						2	50140001	4	0	100	2	30010101	1	0	20	2	80020001	1	0	10											0
54110	精英54-10 减肥不能	t_mission_name_54110	t_mission_desc_54010	2	10054	ts_chapter07_02	2	54000	0	53090	54000	6	5			102	5411001	5411002	5411002	5411003	5411003	0						2	50140001	4	0	100	2	30010402	1	0	20	2	80020001	1	0	10											0
54111	精英54-EX 数码试炼	t_mission_name_54111	t_mission_desc_54010	3	10054	ts_chapter07_02	2	54000	0	54000	0	30	5			102	5411101	5411102	5411102	5411103	5411103	0						2	50140001	5	0	100	2	110030402	1	0	10	2	80020001	5	0	10											0
55103	精英55-3 地区经理	t_mission_name_55103	t_mission_desc_55003	2	10055	ts_chapter08_01	1	55000	0	54000	54030	6	5			101	5510301	5510302	5510302	5510303	5510303	0						2	50140001	4	0	100	2	30010006	1	0	20	2	80020001	1	0	10											0
55106	精英55-6 客服经理	t_mission_name_55106	t_mission_desc_55006	2	10055	ts_chapter08_01	1	55000	0	54030	54060	6	5			102	5510601	5510602	5510602	5510603	5510603	0						2	50140001	4	0	100	2	30010007	1	0	20	2	80020001	1	0	10											0
55109	精英55-9 多方会议	t_mission_name_55109	t_mission_desc_55009	2	10055	ts_chapter08_02	1	55000	0	54060	54090	6	5			102	5510901	5510902	5510902	5510903	5510903	0						2	50140001	4	0	100	2	30010008	1	0	20	2	80020001	1	0	10											0
55110	精英55-10 永远缺钱	t_mission_name_55110	t_mission_desc_55010	2	10055	ts_chapter08_02	2	55000	0	54090	55000	6	5			102	5511001	5511002	5511002	5511003	5511003	0						2	50140001	4	0	100	2	30010403	1	0	20	2	80020001	1	0	10											0
55111	精英55-EX 数码试炼	t_mission_name_55111	t_mission_desc_55010	3	10055	ts_chapter08_02	2	55000	0	55000	0	30	5			102	5511101	5511102	5511102	5511103	5511103	0						2	50140001	5	0	100	2	110030403	1	0	10	2	80020001	5	0	10											0
56103	精英56-3 夺魂之镰	t_mission_name_56103	t_mission_desc_56003	2	10056	ts_chapter09_01	1	56000	0	55000	55030	6	5			101	5610301	5610302	5610302	5610303	5610303	0						2	50140001	4	0	100	2	30010024	1	0	20	2	80020001	1	0	10											0
56106	精英56-6 高速炮台	t_mission_name_56106	t_mission_desc_56006	2	10056	ts_chapter09_01	1	56000	0	55030	55060	6	5			101	5610601	5610602	5610602	5610603	5610603	0						2	50140001	4	0	100	2	30010027	1	0	20	2	80020001	1	0	10											0
56109	精英56-9 高速高能	t_mission_name_56109	t_mission_desc_56009	2	10056	ts_chapter09_02	1	56000	0	55060	55090	6	5			102	5610901	5610902	5610902	5610903	5610903	0						2	50140001	4	0	100	2	30010035	1	0	20	2	80020001	1	0	10											0
56110	精英56-10 不死不爽	t_mission_name_56110	t_mission_desc_56010	2	10056	ts_chapter09_02	2	56000	0	55090	56000	6	5			102	5611001	5611002	5611002	5611003	5611003	0						2	50140001	4	0	100	2	30010404	1	0	20	2	80020001	1	0	10											0
56111	精英56-EX 数码试炼	t_mission_name_56111	t_mission_desc_56010	3	10056	ts_chapter09_02	2	56000	0	56000	0	30	5			102	5611101	5611102	5611102	5611103	5611103	0						2	50140001	5	0	100	2	110030404	1	0	10	2	80020001	5	0	10											0
57103	精英57-3 黄牛党III	t_mission_name_57103	t_mission_desc_57003	2	10057	ts_chapter10_01	1	57000	0	56000	56030	6	5			101	5710301	5710302	5710302	5710303	5710303	0						2	50140001	4	0	100	2	30010036	1	0	20	2	80020001	1	0	10											0
57106	精英57-6 黄牛党VI	t_mission_name_57106	t_mission_desc_57006	2	10057	ts_chapter10_01	1	57000	0	56030	56060	6	5			102	5710601	5710602	5710602	5710603	5710603	0						2	50140001	4	0	100	2	30010042	1	0	20	2	80020001	1	0	10											0
57109	精英57-9 黄牛党IX	t_mission_name_57109	t_mission_desc_57009	2	10057	ts_chapter10_02	1	57000	0	56060	56090	6	5			102	5710901	5710902	5710902	5710903	5710903	0						2	50140001	4	0	100	2	30010049	1	0	20	2	80020001	1	0	10											0
57110	精英57-10 黄牛党X	t_mission_name_57110	t_mission_desc_57010	2	10057	ts_chapter10_02	2	57000	0	56090	57000	6	5			102	5711001	5711002	5711002	5711003	5711003	0						2	50140001	4	0	100	2	30010406	1	0	20	2	80020001	1	0	10											0
57111	精英57-EX 数码试炼	t_mission_name_57111	t_mission_desc_57010	3	10057	ts_chapter10_02	2	57000	0	57000	0	30	5			102	5711101	5711102	5711102	5711103	5711103	0						2	50140001	5	0	100	2	110030401	1	0	10	2	80020001	5	0	10											0
58103	精英58-3 无数据III	t_mission_name_58103	t_mission_desc_58003	2	10058	ts_chapter05_01	1	58000	0	57000	57030	6	5			102	5810301	5810302	5810302	5810303	5810303	0						2	50140001	4	0	100	2	30010052	1	0	20	2	80020001	1	0	10											0
58106	精英58-6 无数据VI	t_mission_name_58106	t_mission_desc_58006	2	10058	ts_chapter05_01	1	58000	0	57030	57060	6	5			101	5810601	5810602	5810602	5810603	5810603	0						2	50140001	4	0	100	2	30010053	1	0	20	2	80020001	1	0	10											0
58109	精英58-9 无数据IX	t_mission_name_58109	t_mission_desc_58009	2	10058	ts_chapter05_02	1	58000	0	57060	57090	6	5			102	5810901	5810902	5810902	5810903	5810903	0						2	50140001	4	0	100	2	30010055	1	0	20	2	80020001	1	0	10											0
58110	精英58-10 无数据X	t_mission_name_58110	t_mission_desc_58010	2	10058	ts_chapter05_02	2	58000	0	57090	58000	6	5			101	5811001	5811002	5811002	5811003	5811003	0						2	50140001	4	0	100	2	30010400	1	0	20	2	80020001	1	0	10											0
58111	精英58-EX 数码试炼	t_mission_name_58111	t_mission_desc_58010	3	10058	ts_chapter05_02	2	58000	0	58000	0	30	5			101	5811101	5811102	5811102	5811103	5811103	0						2	50140001	5	0	100	2	110030402	1	0	10	2	80020001	5	0	10											0
59103	精英59-3 高能歼灭者	t_mission_name_59103	t_mission_desc_59003	2	10059	ts_chapter01	1	59000	0	58000	58030	6	5			101	5910301	5910302	5910302	5910303	5910303	0						2	50140001	4	0	100	2	30010057	1	0	20	2	80020001	1	0	10											0
59106	精英59-6 强化女仆	t_mission_name_59106	t_mission_desc_59006	2	10059	ts_chapter01	1	59000	0	58030	58060	6	5			101	5910601	5910602	5910602	5910603	5910603	0						2	50140001	4	0	100	2	30010059	1	0	20	2	80020001	1	0	10											0
59109	精英59-9 女武神真身	t_mission_name_59109	t_mission_desc_59009	2	10059	ts_chapter01	1	59000	0	58060	58090	6	5			101	5910901	5910902	5910902	5910903	5910903	0						2	50140001	4	0	100	2	30010062	1	0	20	2	80020001	1	0	10											0
59110	精英59-10 明日力量	t_mission_name_59110	t_mission_desc_59010	2	10059	ts_chapter01	2	59000	0	58090	59000	6	5			102	5911001	5911002	5911002	5911003	5911003	0						2	50140001	4	0	100	2	30010500	1	0	20	2	80020001	1	0	10											0
59111	精英59-EX 数码试炼	t_mission_name_59111	t_mission_desc_59010	3	10059	ts_chapter01	2	59000	0	59000	0	30	5			102	5911101	5911102	5911102	5911103	5911103	0						2	50140001	5	0	100	2	110030403	1	0	10	2	80020001	5	0	10											0
60103	精英60-3 真正土匪	t_mission_name_60103	t_mission_desc_60003	2	10060	ts_chapter02	1	60000	0	59000	59030	6	5			101	6010301	6010302	6010302	6010303	6010303	0						2	50140001	4	0	100	2	30010066	1	0	20	2	80020001	1	0	10											0
60106	精英60-6 为了人类	t_mission_name_60106	t_mission_desc_60006	2	10060	ts_chapter02	1	60000	0	59030	59060	6	5			102	6010601	6010602	6010602	6010603	6010603	0						2	50140001	4	0	100	2	30010067	1	0	20	2	80020001	1	0	10											0
60109	精英60-9 代价	t_mission_name_60109	t_mission_desc_60009	2	10060	ts_chapter02	1	60000	0	59060	59090	6	5			101	6010901	6010902	6010902	6010903	6010903	0						2	50140001	4	0	100	2	30010069	1	0	20	2	80020001	1	0	10											0
60110	精英60-10 冒失鬼	t_mission_name_60110	t_mission_desc_60010	2	10060	ts_chapter02	2	60000	0	59090	60000	6	5			102	6011001	6011002	6011002	6011003	6011003	0						2	50140001	4	0	100	2	30010501	1	0	20	2	80020001	1	0	10											0
60111	精英60-EX 数码试炼	t_mission_name_60111	t_mission_desc_60010	3	10060	ts_chapter02	2	60000	0	60000	0	30	5			102	6011101	6011102	6011102	6011103	6011103	0						2	50140001	5	0	100	2	110030404	1	0	10	2	80020001	5	0	10											0
61103	精英61-3 无源充能	t_mission_name_61103	t_mission_desc_61003	2	10061	ts_chapter03_01	1	61000	0	60000	60030	6	5			102	6110302	6110303	6110303	6110304	6110304	0						2	50140001	5	0	100	2	30010100	1	0	20	2	80020001	1	0	10											0
61106	精英61-6 部分失控	t_mission_name_61106	t_mission_desc_61006	2	10061	ts_chapter03_02	1	61000	0	60030	60060	6	5			102	6110602	6110603	6110603	6110604	6110604	0						2	50140001	5	0	100	2	30010101	1	0	20	2	80020001	1	0	10											0
61109	精英61-9 天使集会	t_mission_name_61109	t_mission_desc_61009	2	10061	ts_chapter03_02	1	61000	0	60060	60090	6	5			102	6110904	6110901	6110901	6110902	6110902	0						2	50140001	5	0	100	2	30010006	1	0	20	2	80020001	1	0	10											0
61110	精英61-10 黑色巨炮	t_mission_name_61110	t_mission_desc_61010	2	10061	ts_chapter03_02	2	61000	0	60090	61000	6	5			102	6111004	6111001	6111001	6111002	6111002	0						2	50140001	5	0	100	2	30010503	1	0	20	2	80020001	1	0	10											0
61111	精英61-EX 数码试炼	t_mission_name_61111	t_mission_desc_61010	3	10061	ts_chapter03_02	2	61000	0	61000	0	30	5			102	6111104	6111101	6111101	6111102	6111102	0						2	50140001	5	0	100	2	110030401	1	0	10	2	80020001	5	0	10											0
62103	精英62-3 仓促出战III	t_mission_name_62103	t_mission_desc_62003	2	10062	ts_chapter04_01	1	62000	0	61000	61030	6	5			101	6210303	6210301	6210301	6210302	6210302	0						2	50140001	5	0	100	2	30010007	1	0	20	2	80020001	1	0	10											0
62106	精英62-6 战场女仆	t_mission_name_62106	t_mission_desc_62006	2	10062	ts_chapter04_02	1	62000	0	61030	61060	6	5			102	6210604	6210601	6210601	6210603	6210603	0						2	50140001	5	0	100	2	30010008	1	0	20	2	80020001	1	0	10											0
62109	精英62-9 战场之花	t_mission_name_62109	t_mission_desc_62009	2	10062	ts_chapter04_02	1	62000	0	61060	61090	6	5			102	6210904	6210902	6210902	6210901	6210901	0						2	50140001	5	0	100	2	30010024	1	0	20	2	80020001	1	0	10											0
62110	精英62-10 无言者	t_mission_name_62110	t_mission_desc_62010	2	10062	ts_chapter04_02	2	62000	0	61090	62000	6	5			102	6211004	6211001	6211001	6211003	6211003	0						2	50140001	5	0	100	2	30010201	1	0	20	2	80020001	1	0	10											0
62111	精英62-EX 数码试炼	t_mission_name_62111	t_mission_desc_62010	3	10062	ts_chapter04_02	2	62000	0	62000	0	30	5			102	6211104	6211101	6211101	6211103	6211103	0						2	50140001	5	0	100	2	110030402	1	0	10	2	80020001	5	0	10											0
63103	精英63-3 皇家剑士	t_mission_name_63103	t_mission_desc_63003	2	10063	ts_chapter05_01	1	63000	0	62000	62030	6	5			101	6310303	6310304	6310304	6310301	6310301	0						2	50140001	5	0	100	2	30010027	1	0	20	2	80020001	1	0	10											0
63106	精英63-6 逆鳞	t_mission_name_63106	t_mission_desc_63006	2	10063	ts_chapter05_02	1	63000	0	62030	62060	6	5			101	6310604	6310601	6310601	6310605	6310605	0						2	50140001	5	0	100	2	30010035	1	0	20	2	80020001	1	0	10											0
63109	精英63-9 无形之刃	t_mission_name_63109	t_mission_desc_63009	2	10063	ts_chapter05_02	1	63000	0	62060	62090	6	5			101	6310904	6310901	6310901	6310902	6310902	0						2	50140001	5	0	100	2	30010036	1	0	20	2	80020001	1	0	10											0
63110	精英63-10 痴迷	t_mission_name_63110	t_mission_desc_63010	2	10063	ts_chapter05_02	2	63000	0	62090	63000	6	5			101	6311004	6311001	6311001	6311005	6311005	0						2	50140001	5	0	100	2	30010202	1	0	20	2	80020001	1	0	10											0
63111	精英63-EX 数码试炼	t_mission_name_63111	t_mission_desc_63010	3	10063	ts_chapter05_02	2	63000	0	63000	0	30	5			101	6311104	6311101	6311101	6311105	6311105	0						2	50140001	5	0	100	2	110030403	1	0	10	2	80020001	5	0	10											0
64103	精英64-3 夜行者	t_mission_name_64103	t_mission_desc_64003	2	10064	ts_chapter09_01	1	64000	0	63000	63030	6	5			101	6410303	6410301	6410301	6410302	6410302	0						2	50140001	5	0	100	2	30010042	1	0	20	2	80020001	1	0	10											0
64106	精英64-6 鬼王之怒	t_mission_name_64106	t_mission_desc_64006	2	10064	ts_chapter09_02	1	64000	0	63030	63060	6	5			102	6410604	6410601	6410601	6410605	6410605	0						2	50140001	5	0	100	2	30010049	1	0	20	2	80020001	1	0	10											0
64109	精英64-9 青赤之争	t_mission_name_64109	t_mission_desc_64009	2	10064	ts_chapter09_02	1	64000	0	63060	63090	6	5			101	6410904	6410905	6410905	6410901	6410901	0						2	50140001	5	0	100	2	30010052	1	0	20	2	80020001	1	0	10											0
64110	精英64-10 炎之刃	t_mission_name_64110	t_mission_desc_64010	2	10064	ts_chapter09_02	2	64000	0	63090	64000	6	5			102	6411004	6411001	6411001	6411005	6411005	0						2	50140001	5	0	100	2	30010203	1	0	20	2	80020001	1	0	10											0
64111	精英64-EX 数码试炼	t_mission_name_64111	t_mission_desc_64010	3	10064	ts_chapter09_02	2	64000	0	64000	0	30	5			102	6411104	6411101	6411101	6411105	6411105	0						2	50140001	5	0	100	2	110030404	1	0	10	2	80020001	5	0	10											0
65103	精英65-3 猫咪小姐	t_mission_name_65103	t_mission_desc_65003	2	10065	ts_chapter06_01	1	65000	0	64000	64030	6	5			101	6510303	6510301	6510301	6510302	6510302	0						2	50140001	5	0	100	2	30010053	1	0	20	2	80020001	1	0	10											0
65106	精英65-6 青鬼之炎	t_mission_name_65106	t_mission_desc_65006	2	10065	ts_chapter06_02	1	65000	0	64030	64060	6	5			102	6510604	6510602	6510602	6510601	6510601	0						2	50140001	5	0	100	2	30010055	1	0	20	2	80020001	1	0	10											0
65109	精英65-9 九尾之乱	t_mission_name_65109	t_mission_desc_65009	2	10065	ts_chapter06_02	1	65000	0	64060	64090	6	5			102	6510904	6510901	6510901	6510903	6510903	0						2	50140001	5	0	100	2	30010057	1	0	20	2	80020001	1	0	10											0
